"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","1558","賀茂別雷神社","塀中門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19010802","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06046000000000","135.75280000000000"
"102","1564","賀茂別雷神社","唐門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19010802","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06047000000000","135.75300000000000"
"102","1553","賀茂別雷神社","本殿東渡廊取合廊","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸末期","19010802","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06049000000000","135.75280000000000"
"102","1560","賀茂別雷神社","東渡廊","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19010802","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06052000000000","135.75290000000000"
"102","1559","賀茂別雷神社","摂社若宮神社本殿","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19670615","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06055000000000","135.75280000000000"
"102","1576","賀茂別雷神社","摂社新宮神社本殿及び拝殿（拝殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19670615","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06055000000000","135.75310000000000"
"102","1565","賀茂別雷神社","東御供所","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19010802","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06056000000000","135.75290000000000"
"102","1575","賀茂別雷神社","摂社新宮神社本殿及び拝殿（本殿）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","江戸前期","19670615","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06061000000000","135.75310000000000"
"102","1579","賀茂別雷神社","片岡橋","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","昭和","19670615","","京都府","京都府京都市北区上賀茂本山町","","賀茂別雷神社","","35.06009000000000","135.75290000000000"
"102","1929","勧修寺書院","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸中期","19140417","","京都府","京都府京都市山科区勧修寺仁王堂町","","勧修寺","","34.96158000000000","135.80740000000000"
"102","2037","岩船寺五輪塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","鎌倉後期","19521122","","京都府","京都府木津川市加茂町大字岩船","","岩船寺","","34.72010000000000","135.88600000000000"
"102","2034","岩船寺三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町中期","18990405","","京都府","京都府木津川市加茂町大字岩船","","岩船寺","","34.71972000000000","135.88580000000000"
"102","2035","岩船寺十三重塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","鎌倉後期","19521122","","京都府","京都府木津川市加茂町大字岩船","","岩船寺","","34.71979000000000","135.88590000000000"
"102","2036","岩船寺石室","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","鎌倉後期","19521122","","京都府","京都府木津川市加茂町大字岩船","","岩船寺","","34.72018000000000","135.88600000000000"
"102","1848","観智院客殿","","国宝・重要文化財(建造物)","国宝","近世以前／住宅","","桃山","19140417","19590627","京都府","京都府京都市南区八条通大宮西入下る柳原町","","観智院","","34.98265000000000","135.74790000000000"
"102","2061","観音堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19951226","","京都府","京都府船井郡京丹波町字下粟野","","下粟野区","和知町","35.30380000000000","135.42410000000000"
"102","1613","北野天満宮","本殿、石の間、拝殿及び楽の間","国宝・重要文化財(建造物)","国宝","近世以前／神社","","桃山","18971228","19590627","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03124000000000","135.73500000000000"
"102","1614","北野天満宮","中門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03091000000000","135.73500000000000"
"102","1615","北野天満宮","廻廊（左）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03103849000000","135.73525953000000"
"102","1616","北野天満宮","廻廊（右）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03104000000000","135.73490000000000"
"102","1620","北野天満宮","東門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","19040218","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03133000000000","135.73580000000000"
"102","1619","北野天満宮","透塀（右）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03137972000000","135.73490000000000"
"102","1618","北野天満宮","透塀（左）","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03137972000000","135.73519972000000"
"102","1617","北野天満宮","後門","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","桃山","18981228","","京都府","京都府京都市上京区馬喰町","","北野天満宮","","35.03144000000000","135.73500000000000"
"102","00004726","旧真宗信徒生命保険株式会社本館（本願寺伝道院）","","国宝・重要文化財(建造物)","重要文化財","近代／商業・業務","","明治","20140918","","京都府","京都府京都市下京区油小路通正面下る玉本町199番地","","本願寺","","34.99134000000000","135.75400000000000"
"102","00004524","旧三井家下鴨別邸","茶室","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20110620","","京都府","京都府京都市左京区下鴨宮河町58番2","","","京都市","35.03166000000000","135.77200000000000"
"102","00004522","旧三井家下鴨別邸","主屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","明治","20110620","","京都府","京都府京都市左京区下鴨宮河町58番2","","","京都市","35.03173000000000","135.77190000000000"
"102","00004523","旧三井家下鴨別邸","玄関棟","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20110620","","京都府","京都府京都市左京区下鴨宮河町58番2","","","京都市","35.03181000000000","135.77170000000000"
"102","1845","教王護国寺灌頂院","東門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19550622","","京都府","京都府京都市南区九条町","","教王護国寺","","34.97971000000000","135.74700000000000"
"102","1844","教王護国寺灌頂院","灌頂院","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸前期","19401014","","京都府","京都府京都市南区九条町","","教王護国寺","","34.97979000000000","135.74660000000000"
"102","1846","教王護国寺灌頂院","北門","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19550622","","京都府","京都府京都市南区九条町","","教王護国寺","","34.98013000000000","135.74660000000000"
"102","1839","教王護国寺北総門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19100829","","京都府","京都府京都市南区九条町","","教王護国寺","","34.98418000000000","135.74760000000000"
"102","1837","教王護国寺北大門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19070828","","京都府","京都府京都市南区九条町","","教王護国寺","","34.98204000000000","135.74760000000000"
"102","1838","教王護国寺慶賀門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19070828","","京都府","京都府京都市南区九条町","","教王護国寺","","34.98186000000000","135.74900000000000"
"102","1843","教王護国寺講堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","室町後期","19401014","","京都府","京都府京都市南区九条町","","教王護国寺","","34.98074000000000","135.74760000000000"
"102","1847","教王護国寺五重小塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","鎌倉前期","19550622","","京都府","京都府京都市南区九条町","教王護国寺","教王護国寺","","34.98108000000000","135.74660000000000"
